city_slug,neighborhood_slug,full_price
shiraz,ghale-no,1017.7756970037452
shiraz,ghaleh-ghebleh,2065.5555555555557
shiraz,ghaleh-shahzadeh-bagom,2858.7450980392155
shiraz,god-araban,2386.868686868687
shiraz,goldasht-moaliabad,3776.721464316119
shiraz,goldasht-mohammadi,5707.3015873015875
shiraz,goldasht-shiraz,2520.666666666667
shiraz,goldashthafez,3276.3978052061193
shiraz,golestan,2806.688659761905
shiraz,golkoub,2535.2586206896553
shiraz,golshan,3383.048780487805
shiraz,gouyom,2366.2642930654974
shiraz,hafeziyeh,3496.8096785143484
shiraz,haft-tanan,2632.777777777778
shiraz,hojat-abad,1702.0329216018517
shiraz,hossein-abad,2873.5562407160496
shiraz,hoveyzeh,2979.375
shiraz,jamaran-shiraz,3037.8030303030305
shiraz,janbazan,2298.532879816327
shiraz,javadiyeh-shiraz,1972.6329534188035
shiraz,jomhouriblvd,4368.061302681992
shiraz,kaftarak,1268.473565607843
shiraz,karandish,2265.098039215686
shiraz,khalili,3369.928315408602
shiraz,kholbarin,3326.439814814815
shiraz,kian-shahr-shiraz,4480.740740740741
shiraz,kimia-villa-complex,5244.746031738096
shiraz,kolbeh,3398.388888888889
shiraz,koozehgari,1554.3518518518517
shiraz,koshkek,1056.4022194246916
shiraz,kuy-azadi,1840.0
shiraz,kuy-farhangian-shiraz,2942.4184397163117
shiraz,kuy-ghozat,4272.727272727273
shiraz,kuy-sang-siah,2674.5740738095237
shiraz,kuy-tollab,3725.0
shiraz,kuy-valiasr,3607.5886524822695
shiraz,kuy-yas,4514.856546633803
shiraz,kuyezahra,2974.3088235294117
shiraz,lab-e-ab,2080.7023809523807
shiraz,laleh,3067.5198412678574
shiraz,lashkari,1643.4126984126983
shiraz,mah-firouzan,1127.9766957528088
shiraz,mahdi-abad,3483.777777777778
shiraz,mahdiyeh,3796.4197530864194
shiraz,mahmoudieh,4429.166666666667
shiraz,mansoor-abad,5982.857142857143
shiraz,maqar,2923.235772357724
shiraz,mehrab,2046.442955319149
shiraz,mehregan,1287.2404170420712
shiraz,mianrood,1422.340732887779
shiraz,moaliabad,4422.255312671741
shiraz,modarresblvd,3345.3783068769844
shiraz,mohammadiyeh-shiraz,2997.009803892157
shiraz,mollasadra,2307.6549507891154
shiraz,moslem,1250.148148148148
shiraz,motahharitown,2350.2824074074074
shiraz,narenjestan,1403.6140978494625
shiraz,nasr-abad,1765.4166666666667
shiraz,neshat-shiraz,2684.923747058823
shiraz,niayesh,4445.913154532567
shiraz,north-shahrak-golestan,3308.9848484848485
shiraz,pardis-of-eram,2900.0
shiraz,pardis-town,742.0634920476192
shiraz,parvaztown,2943.6104575137256
shiraz,pay-kata,1961.248677142857
shiraz,pdonak,2694.1933183175674
shiraz,qasrdasht,5454.513609995984
shiraz,qasre-qomsheh,2286.2930303758867
shiraz,rahmat-abad,4896.212765957447
shiraz,rahmatblvd,2444.468599032609
shiraz,rezvan,3089.982971390805
shiraz,rishmak,3788.600891823857
shiraz,saadiyeh,1451.9809082883598
shiraz,sadicinema,3543.5089668350874
shiraz,saheb-al-zaman-shiraz,3104.0740740740744
shiraz,saheb-divan,3380.0
shiraz,sahl-abad,1459.3419215748793
shiraz,sait-edari,2305.1111111111113
shiraz,sajjadieh,2181.122070972789
shiraz,saman,1369.9845966760126
shiraz,sar-bagh,3465.27777775
shiraz,sattarkhan-shiraz,4669.082927817518
shiraz,seraj,2920.793705349452
shiraz,shah-gholi-beigi,2339.560344827586
shiraz,shah-square,2631.6666666666665
shiraz,shahid-amiri,2738.095238095238
shiraz,shahid-bahonar-university,3383.3333333333335
shiraz,shahrak-bahonar,1569.404186463768
shiraz,shahrak-bargh,2011.851851851852
shiraz,shahrak-daraie,3308.8888888888887
shiraz,shahrak-e-mokhaberat,2630.978260869565
shiraz,shahrak-e-shahid-navvab-e-safavi,1522.2108126887836
shiraz,shahrak-erfan,4216.666666666667
shiraz,shahrak-golha-shiraz,1855.0165221615646
shiraz,shahrak-imam-hossein,2637.5
shiraz,shahrak-isar,4325.555555555556
shiraz,shahrak-mahdiabad,1155.165544215909
shiraz,shahrak-modares,2079.6322562411347
shiraz,shahrak-nirou-entezamie,2788.6752136752134
shiraz,shahrak-valiasr,4000.3657846102938
shiraz,shahrakebeheshti,4570.846004878173
shiraz,shahrakeroknabad,1965.2274872549021
shiraz,sharak-e-sadi,1157.5228561561562
shiraz,sharif-abad,2058.883360915423
shiraz,sheikh-ali-choupan,1574.231803697531
shiraz,shiraz-cemetery,1163.672738251366
shiraz,shishehgari,1931.4285714285713
shiraz,siloo,4887.15
shiraz,tachara,4767.969916532279
shiraz,tahavoli,2756.280572955975
shiraz,tal-e-hosseinabad,1511.904761904762
shiraz,talkh-e-dash,3276.1111110416664
shiraz,tappeh-telviziyoun,3823.137254901961
shiraz,tondgooyan,3115.3338406392695
shiraz,torkan,1692.1889837606839
shiraz,valfajr,3290.902679253546
shiraz,vazir-abad,2508.537455491525
shiraz,vesal,4079.8189300000004
shiraz,west-moshir,3828.3260869565215
shiraz,westghoddusi,4862.467261878721
shiraz,zand,3157.6664854685314
shiraz,zargari,4510.6699835267855
shiraz,zerehi,3947.7284441817583
shiraz,zibashahr,1687.1050641632655
talesh,hashtpar,2834.301075268817
talesh,jokandan,5225.0
talesh,taalesh,4400.0
talesh,toularoud,2533.555555555555
tehran,abbas-abad,4750.514260382537
tehran,abdol-abad,2378.4550847457626
tehran,abdollah-abad,4749.135802222222
tehran,aboozar,5478.365616934047
tehran,abouzar,3473.3402747035575
tehran,abshar,3721.7325101568626
tehran,abshar-tehran,4221.522855132208
tehran,afsariyeh,2947.8405627198126
tehran,aghdasieh,6547.000282481312
tehran,ahang,3062.949147559965
tehran,ajoodanieh,5794.010791366906
tehran,almahdi,4247.222159221088
tehran,amaniyeh,5855.903757744525
tehran,aminhozour,3102.111111108108
tehran,amir-abad,5690.342182890856
tehran,amir-bahador,3128.5784313725494
tehran,amiriyeh,2819.157568459742
tehran,andisheh,2704.2836831360473
tehran,araj,5421.6266665759995
tehran,aramaneh,2719.026935583916
tehran,ararat,4866.066842849206
tehran,aref,3218.1585365731707
tehran,arjantin,5289.182969229345
tehran,aseman,4624.87027027027
tehran,ashtiyani,3713.373493975904
tehran,atabak,2148.446003859649
tehran,azad-shahr,4332.583701620388
tehran,azadi-sport-complex,3939.1178160919544
tehran,azarbaijan,3596.7808049354994
tehran,azari,2434.530329071531
tehran,bagh-ferdows,5614.640522875818
tehran,bagh-feyz,4672.662240857093
tehran,bagh-khazaneh,3498.6016702614374
tehran,bahar,5048.304411952191
tehran,baharan,4087.9155899224806
tehran,baharestan,3571.1862196759776
tehran,bahman-yar,2602.290011111111
tehran,baq-e-azari,2742.600859720238
tehran,baq-e-rezavan,9150.0
tehran,baqerkhan,4771.369766360507
tehran,bazaar,4676.62721082483
tehran,behdasht,2881.416318536341
tehran,behjat-abad,5180.703363914373
tehran,beryanak,2622.982582581081
tehran,bisim,2338.580990493976
tehran,bolursazi,2590.657407383966
tehran,bolvar-e-keshavarz,4261.223623601802
tehran,central-janat-abad,5521.498707868703
tehran,charsad-dastgah,2824.58545287751
tehran,chitgar,3666.257505968491
tehran,chitgar-lake,4962.186634514368
tehran,chizar,5347.649425287356
tehran,dabestan,3750.056862745098
tehran,darabad,4079.1570466082253
tehran,darakeh,3857.4074074074074
tehran,darb-dowom,4984.967948717949
tehran,darband,4789.759887005649
tehran,dardasht,3910.484760763889
tehran,darrous,6520.671490974018
tehran,darvazeh-shemiran,3560.3063200810398
tehran,darya,5369.796358194346
tehran,daryan-no,5139.588624770609
tehran,dehkade-olympic,5488.249845105328
tehran,dehqan,3336.965408805031
tehran,dezashib,5757.921268528942
tehran,dolat-abad,2865.4457318155078
tehran,dolatkhah,2199.2005623624596
tehran,doolab,2532.150326797386
tehran,dr-hoshyar,4196.581678930355
tehran,east-saleh-abad,4334.814814814815
tehran,east-shareq,3460.0905759162306
tehran,east-tehranpars,2738.7390757789294
tehran,ebn-babevayh,2685.5671641791046
tehran,ebrahim-abad,2386.0603955795455
tehran,eivanak,6398.037280701754
tehran,ekbatan,4834.256948132
tehran,ekhtiyariyeh,5604.256276404474
tehran,elahiyeh,6960.670283253918
tehran,elm-o-sanat,3433.694729955947
tehran,emam-hossein,2630.9238095238093
tehran,emamzade-ghasem,5575.17639670339
tehran,enqelab,3097.049902454386
tehran,eram,4363.340091896594
tehran,esfandyari,2875.347222222222
tehran,eshrat-abad,3263.359375
tehran,eskandari,2637.297693919811
tehran,eslam-abad,2092.100529047619
tehran,estakhr,3390.9636064337196
tehran,etehad,2900.235511980392
tehran,evin,4149.144316666667
tehran,fadak,3846.5595483680295
tehran,fallah,2458.5019204243013
tehran,farah-abad,3610.147747747748
tehran,farahzad,3441.5555566666667
tehran,farmaniyeh,6356.411869103339
tehran,fath,4093.3053130466665
tehran,ferdowsi,3646.9690775516433
tehran,firoozabadi,3301.9950174364726
tehran,gandi,4510.60367
tehran,ghanat-kosar,4281.181305079365
tehran,gholhak,5187.419444444445
tehran,gisha,5680.15786685409
tehran,golab-dareh,3883.440860215054
tehran,golchin,3332.953439152381
tehran,gomrok,2230.8306075505047
tehran,hafezie,4571.822916666667
tehran,haft-hoz,4315.142895042857
tehran,haftchenar,2679.790519877676
tehran,hakimiyeh,3708.2009746658846
tehran,hamzeh-abad,2982.5567765567766
tehran,hasan-abad-baqer-far,2905.271604935185
tehran,hasan-abad-shomali,4889.8133030816325
tehran,hashem-abad,1953.708319144144
tehran,hashemi,2753.23194580118
tehran,hassan-abad,2642.3232323232323
tehran,havanirooz,4987.299823633157
tehran,hekmat,5430.082967442756
tehran,heravi,6081.105612657856
tehran,hesar-booali,6649.14037489712
tehran,heshamatiyeh,3566.875736961451
tehran,hezarsang,4911.458333333333
tehran,hor-square,3615.5714770942527
tehran,imam-sajjad,2848.9394430656935
tehran,imamzadeh-hasan,2494.0944321545253
tehran,iranshahr,4334.22779345742
tehran,jaberi,2407.7777777738092
tehran,jahad,4152.659770114943
tehran,jalili,2236.5692307692307
tehran,jamalzadeh,3534.857139875926
tehran,jamaran,6213.660714285715
tehran,javadiyeh,2344.659740623554
tehran,javadiyeh-tehran-pars,2302.3287347494406
tehran,javanmard-e-ghasab,2464.505617977528
tehran,jey,2785.1069319758453
tehran,jeyhoun,3011.4000764285183
tehran,jomhouri,3807.167689102564
tehran,jordan,5587.569754424508
tehran,kamraniyeh,6907.648767472895
tehran,kan,2551.3589679138577
tehran,karevan,2221.985690214015
tehran,karim-abad,1624.7407407407406
tehran,kashanak,4471.965949819893
tehran,kazem-abad,4799.99610134386
tehran,khaje-nezam-molk,2543.549693929972
tehran,khak-sefid,1557.7028985507245
tehran,khalij-e-fars,2618.1202511021506
tehran,khani-abad,2120.6020087485877
tehran,khani-abad-no,3173.8481920500662
tehran,khavaran,2557.5954106280196
tehran,khazaneh,2446.3254646312575
tehran,kooy-e-bimeh,4462.177479418345
tehran,kooy-e-ferdos,4855.354236479721
tehran,kooye-e-hefdahom-e-shahrivar,2762.3678239097226
tehran,kosar,2218.431464174455
tehran,kuhak,5438.478122712419
tehran,kuy-faraz,4044.1334733742137
tehran,kuy-nobonyad,4716.666666666667
tehran,lavizan,4264.303652968037
tehran,mahmoodiyeh,6554.333150791462
tehran,majid-abad,3015.085905324074
tehran,majidiyeh,3453.1092955697172
tehran,makhsous,2549.6979166022725
tehran,malek-abad,2770.8333333333335
tehran,mansouriyeh,2360.2636815920396
tehran,marzdaran,5086.458367758055
tehran,masoudieh,2200.6073665232843
tehran,mehrabad-airport,3162.20987654321
tehran,mesgar-abad,2427.433333333333
tehran,mina,3329.7263505307856
tehran,minabi,1912.2468193384225
tehran,mirdamad,6093.223278819531
tehran,mobarak-abad-e-beheshti,2692.6997106475696
tehran,molavi,2566.376432649907
tehran,moniriyeh,4304.593934500001
tehran,moqadam,2345.4329004329006
tehran,morad-abad,3224.3777777733335
tehran,moshiriyeh,2315.454342866864
tehran,motahari,4903.3632478003665
tehran,nabi-akram,2726.996559380692
tehran,narmak,4102.101370839106
tehran,nazi-abad,2685.7723964854945
tehran,nejatollahi,4450.501089278431
tehran,nemat-abad,2271.4262623636364
tehran,nezam-abad,3137.565961732125
tehran,niavaran,6319.190446799954
tehran,niloufar,5611.728790740029
tehran,niroo-havayi,4194.173312785524
tehran,north-janat-abad,4788.098862249673
tehran,north-karegar,4558.706194476608
tehran,north-shahran,5159.305641025214
tehran,north-sohrevardi,5076.055285709705
tehran,nosrat,3966.5565345080763
tehran,oghaf,2690.605910352581
tehran,ostad-moein,4006.2744197322404
tehran,ozgol,5079.67660875123
tehran,pamenar,3685.854119265306
tehran,parastar,3943.828138356436
tehran,parvaz,4631.138888885416
tehran,pasdaran,6178.664328913092
tehran,pirouzi,2874.4370827888774
tehran,poonak,5154.064386328177
tehran,qalamestan,2244.8321512978723
tehran,qasemabad,3951.9540229885056
tehran,qasr-e-firoozeh-yek,2317.552380952381
tehran,qeytariyeh,5879.129391187125
tehran,qezel-qaleh,5336.0615384615385
tehran,qiam,4092.6563063063063
tehran,qiamdash,2098.460223534517
tehran,qoba,5115.401960784314
tehran,saadat-abad,5539.99164623976
tehran,sabalan,2884.7433289111996
tehran,sad-dastgah,3257.704269124682
tehran,sadeghiyeh,4266.257686122205
tehran,saeed-abad,2166.3895273908047
tehran,safaiye,2944.0
tehran,saheb-al-zaman,2929.063730339339
tehran,salamat,1950.5925925641025
tehran,sanglaj,2674.3394683026586
tehran,sar-asiyab-mehr-abad,2493.7560975487804
tehran,sarasiab-doolab,2073.0701754385964
tehran,sarsabil,2965.6412755825913
tehran,sarsabz,4151.620046620046
tehran,sartakht,3576.3678571428572
tehran,sattarkhan,4875.848121502638
tehran,sazamn-barnameh,5991.376341641399
tehran,sazman-ab,5981.155358898722
tehran,sepehr,4776.936879432625
tehran,seyed-khandan,5259.513678539756
tehran,shabiri,2702.9265330601093
tehran,shadabad,2515.0896057347672
tehran,shadman,4661.734103078313
tehran,shahadat,2333.5825242718447
tehran,shaharak-e-esteqlal,4963.685185021739
tehran,shaharak-e-moslemin,1830.1460674157304
tehran,shaharak-e-sharifi,3038.023809523809
tehran,shaharak-e-shariyati,3153.425813005081
tehran,shahed,3909.9056603773583
tehran,shahid-asadi,2592.227833838384
tehran,shahid-avini,3057.8275462916667
tehran,shahid-borujerdi,3375.972222222222
tehran,shahid-dastgheyb,2680.4872912113287
tehran,shahid-navab-safavi,2149.6911532385466
tehran,shahin,4591.536144578313
tehran,shahr-e-ziba,3179.834346565774
tehran,shahrak-daneshgah-tehran,3099.9711275600002
tehran,shahrak-daneshgahi,3974.9333333333334
tehran,shahrak-e-aboozar,1795.6709401709402
tehran,shahrak-e-ansar,716.6666666666667
tehran,shahrak-e-apadana,3858.9530465913977
tehran,shahrak-e-azadi,4767.102136752137
tehran,shahrak-e-cheshmeh,5376.608641944445
tehran,shahrak-e-darya,2443.222222222222
tehran,shahrak-e-emamkhomeyni,1850.9288736938777
tehran,shahrak-e-ferdows,2126.5777130242823
tehran,shahrak-e-gharb,6117.459250143091
tehran,shahrak-e-ghazali,1953.3333333333335
tehran,shahrak-e-jandarmeri,4874.915824789716
tehran,shahrak-e-kianshahr,2090.897398694517
tehran,shahrak-e-koohsar,3529.2962962807014
tehran,shahrak-e-mahalati,4392.568888888889
tehran,shahrak-e-omid,5134.166666666666
tehran,shahrak-e-parvaz,5383.972602739726
tehran,shahrak-e-takhti,3308.5422453125
tehran,shahrak-e-taleghani,2385.3594541508774
tehran,shahrak-e-vali-e-asr,2394.529363660012
tehran,shahrak-e-vilashahr,4636.222222222222
tehran,shahrak-farhangian,4000.606060606061
tehran,shahrak-golha,4014.0
tehran,shahrak-naft,4570.724137931034
tehran,shahrak-naft-district5,5033.981481466922
tehran,shahrak-pasdaran,4112.576923076923
tehran,shahrak-shahid-bagheri,4282.893129770992
tehran,shahrak-valfajr,5518.117647058823
tehran,shams-abad,4579.576618948875
tehran,shamshiri,2465.6557406916663
tehran,sharara,6233.4903495039125
tehran,sharif,4939.337772906404
tehran,sharifabad,2713.8230796834027
tehran,shemiran-no,1748.306383012766
tehran,sheykh-al-raeis,2572.1918186567164
tehran,sheykh-hadi,3692.3216374254384
tehran,shian,5953.844605434782
tehran,shirazi,5422.416666666666
tehran,shiva,2044.1739130434783
tehran,shokoofeh,2696.5026041666665
tehran,shoosh,2395.9309019525804
tehran,sirous,2552.707820160494
tehran,sizdah-aban,2416.2876477231184
tehran,sohanak,4954.015325632184
tehran,soleymani,2402.2267507518195
tehran,soleymanieh,2764.666666666667
tehran,sorkhe-hesar,4055.9490739583334
tehran,south-ali-abad,2398.1575415458938
tehran,south-deylaman,3737.719912484432
tehran,south-janat-abad,5753.41609601094
tehran,south-mehrabad,2961.8933977289853
tehran,south-narmak,3272.8350168216784
tehran,south-shahran,5289.553783500448
tehran,tajrish,4650.342441944179
tehran,tarasht,5003.8399235950055
tehran,taslihat,3258.9445474860336
tehran,tavanir,5649.192982456141
tehran,taxirani,3102.16049360101
tehran,tayeb,2165.646319160494
tehran,tehran-emamat,3642.954954954955
tehran,tehran-gorgan,2584.316890881913
tehran,tehran-hesarak,1472.1555555555556
tehran,tehran-hosein-abad,5503.225108225108
tehran,tehran-iran,4370.786962933334
tehran,tehran-jolfa,5561.842355128205
tehran,tehran-kerman,3563.8664503917275
tehran,tehran-khaghani,5109.545977011495
tehran,tehran-lashkar,2778.44684252518
tehran,tehran-no,3783.795165433842
tehran,tehran-police,3789.0805152979065
tehran,tehran-shandiz,2789.1356589147285
tehran,tehran-university,4861.678608281046
tehran,tehran-zanjan,3818.5432398325243
tehran,tehransar,3300.4504457672224
tehran,tehranvila,4927.709677419355
tehran,tohid,4250.926204385965
tehran,tolid-daroo,2279.0798657818927
tehran,tous,3240.8196721311474
tehran,university-of-sharif,4038.4434116442308
tehran,vahidiyeh,2910.14231097929
tehran,valiasr,3847.071171668616
tehran,vanak,5658.146666645454
tehran,vanak-village,2682.1212121212125
tehran,vardavard,3529.2686147414697
tehran,vasfenard,2507.4297188755017
tehran,velenjak,6511.342070154409
tehran,west-shahrak-e-golestan,5422.171720717949
tehran,west-tehranpars,4181.370092136038
tehran,yaftabad,2119.5012720882014
tehran,yakhchi-abad,3110.6009708321344
tehran,yousef-abad,5780.951694094056
tehran,zafar,5346.371581410582
tehran,zafaraniyeh,6885.709940199551
tehran,zahed-gilani,2819.9540466049384
tehran,zahir-abad,2984.9272486768705
tehran,zamzam,2400.327044025157
tehran,zargandeh,4804.662447257384
tehran,zarkesh,3579.3462783462783
tehran,zehtabi,2033.9506172685187
tehran,zeynabeiyeh,2366.6666666666665
